x0,x1,min_eig
5.789473684210526550e-01,-4.736842105263158187e-01,-5.149283409118652344e+00
6.842105263157893802e-01,-4.736842105263158187e-01,-4.291212081909179688e+00
7.894736842105261054e-01,-4.736842105263158187e-01,-2.932006359100341797e+00
8.947368421052630527e-01,-4.736842105263158187e-01,-3.148577928543090820e+00
1.000000000000000000e+00,-4.736842105263158187e-01,-1.688790798187255859e+00
-8.947368421052631637e-01,-3.684210526315789824e-01,-1.952737808227539062e+00
-7.894736842105263275e-01,-3.684210526315789824e-01,-2.396587848663330078e+00
-6.842105263157894912e-01,-3.684210526315789824e-01,-1.988222599029541016e-01
-5.789473684210526550e-01,-3.684210526315789824e-01,-6.738557815551757812e-01
-4.736842105263158187e-01,-3.684210526315789824e-01,-1.073938608169555664e+00
-3.684210526315789824e-01,-3.684210526315789824e-01,-9.428642392158508301e-01
-2.631578947368421462e-01,-3.684210526315789824e-01,-7.921332120895385742e-01
-1.578947368421053099e-01,-3.684210526315789824e-01,-6.991630792617797852e-01
-5.263157894736847364e-02,-3.684210526315789824e-01,-6.604824066162109375e-01
5.263157894736836262e-02,-3.684210526315789824e-01,-6.593168377876281738e-01
1.578947368421053099e-01,-3.684210526315789824e-01,-6.762889623641967773e-01
2.631578947368420351e-01,-3.684210526315789824e-01,-8.479146957397460938e-01
3.684210526315787604e-01,-3.684210526315789824e-01,-1.625525474548339844e+00
4.736842105263157077e-01,-3.684210526315789824e-01,-3.205513954162597656e+00
5.789473684210526550e-01,-3.684210526315789824e-01,-3.940188884735107422e+00
6.842105263157893802e-01,-3.684210526315789824e-01,-3.005057573318481445e+00
7.894736842105261054e-01,-3.684210526315789824e-01,-2.737841129302978516e+00
8.947368421052630527e-01,-3.684210526315789824e-01,-2.682224988937377930e+00
1.000000000000000000e+00,-3.684210526315789824e-01,-1.481684684753417969e+00
-8.947368421052631637e-01,-2.631578947368421462e-01,-4.743295907974243164e-01
-7.894736842105263275e-01,-2.631578947368421462e-01,-2.449841499328613281e+00
-6.842105263157894912e-01,-2.631578947368421462e-01,-5.177090764045715332e-01
